UserID,2001: A Space Odyssey (1968),Ace Ventura: Pet Detective (1994),Aladdin (1992),Alien (1979),Aliens (1986),"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",American Beauty (1999),American History X (1998),American Pie (1999),Apocalypse Now (1979),Apollo 13 (1995),Armageddon (1998),As Good as It Gets (1997),Austin Powers: International Man of Mystery (1997),Austin Powers: The Spy Who Shagged Me (1999),Avatar (2009),Babe (1995),Back to the Future (1985),Batman (1989),Batman Begins (2005),Batman Forever (1995),"Beautiful Mind, A (2001)",Beauty and the Beast (1991),Being John Malkovich (1999),"Big Lebowski, The (1998)",Blade Runner (1982),"Bourne Identity, The (2002)",Braveheart (1995),"Breakfast Club, The (1985)","Bug's Life, A (1998)",Casablanca (1942),Cast Away (2000),Catch Me If You Can (2002),Clear and Present Danger (1994),Clerks (1994),Cliffhanger (1993),"Clockwork Orange, A (1971)",Clueless (1995),Crimson Tide (1995),"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Dances with Wolves (1990),"Dark Knight, The (2008)","Departed, The (2006)",Die Hard (1988),Die Hard: With a Vengeance (1995),Donnie Darko (2001),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Dumb & Dumber (Dumb and Dumber) (1994),E.T. the Extra-Terrestrial (1982),Eternal Sunshine of the Spotless Mind (2004),Fargo (1996),Ferris Bueller's Day Off (1986),"Fifth Element, The (1997)",Fight Club (1999),Finding Nemo (2003),"Firm, The (1993)",Forrest Gump (1994),Four Weddings and a Funeral (1994),"Fugitive, The (1993)",Full Metal Jacket (1987),Ghost (1990),Ghostbusters (a.k.a. Ghost Busters) (1984),Gladiator (2000),"Godfather, The (1972)","Godfather: Part II, The (1974)",GoldenEye (1995),Good Will Hunting (1997),Goodfellas (1990),"Green Mile, The (1999)",Groundhog Day (1993),Happy Gilmore (1996),Harry Potter and the Chamber of Secrets (2002),Harry Potter and the Prisoner of Azkaban (2004),Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Heat (1995),Home Alone (1990),Inception (2010),"Incredibles, The (2004)",Independence Day (a.k.a. ID4) (1996),Indiana Jones and the Last Crusade (1989),Indiana Jones and the Temple of Doom (1984),Interview with the Vampire: The Vampire Chronicles (1994),Iron Man (2008),Jumanji (1995),Jurassic Park (1993),Kill Bill: Vol. 1 (2003),Kill Bill: Vol. 2 (2004),L.A. Confidential (1997),"Lion King, The (1994)","Lord of the Rings: The Fellowship of the Ring, The (2001)","Lord of the Rings: The Return of the King, The (2003)","Lord of the Rings: The Two Towers, The (2002)",Léon: The Professional (a.k.a. The Professional) (Léon) (1994),"Mask, The (1994)","Matrix Reloaded, The (2003)","Matrix, The (1999)",Memento (2000),Men in Black (a.k.a. MIB) (1997),Minority Report (2002),Mission: Impossible (1996),"Monsters, Inc. (2001)",Monty Python and the Holy Grail (1975),Mrs. Doubtfire (1993),Natural Born Killers (1994),"Net, The (1995)","Nightmare Before Christmas, The (1993)","O Brother, Where Art Thou? (2000)",Ocean's Eleven (2001),Office Space (1999),One Flew Over the Cuckoo's Nest (1975),Outbreak (1995),Pirates of the Caribbean: The Curse of the Black Pearl (2003),Pretty Woman (1990),"Princess Bride, The (1987)",Pulp Fiction (1994),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Rain Man (1988),Requiem for a Dream (2000),Reservoir Dogs (1992),"Rock, The (1996)",Saving Private Ryan (1998),Schindler's List (1993),Seven (a.k.a. Se7en) (1995),Shakespeare in Love (1998),"Shawshank Redemption, The (1994)","Shining, The (1980)",Shrek (2001),Shrek 2 (2004),"Silence of the Lambs, The (1991)","Sixth Sense, The (1999)",Sleepless in Seattle (1993),Snatch (2000),Speed (1994),Spider-Man (2002),Star Trek: Generations (1994),Star Wars: Episode I - The Phantom Menace (1999),Star Wars: Episode II - Attack of the Clones (2002),Star Wars: Episode IV - A New Hope (1977),Star Wars: Episode V - The Empire Strikes Back (1980),Star Wars: Episode VI - Return of the Jedi (1983),Stargate (1994),Taxi Driver (1976),Terminator 2: Judgment Day (1991),"Terminator, The (1984)",There's Something About Mary (1998),Titanic (1997),Toy Story (1995),Toy Story 2 (1999),Trainspotting (1996),True Lies (1994),"Truman Show, The (1998)",Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Twister (1996),Up (2009),"Usual Suspects, The (1995)",V for Vendetta (2006),WALL·E (2008),Waterworld (1995),While You Were Sleeping (1995),Who Framed Roger Rabbit? (1988),Willy Wonka & the Chocolate Factory (1971),"Wizard of Oz, The (1939)",X-Men (2000)
282,3.8944954128440368,2.0,4.5,3.969178082191781,3.9642857142857144,4.183333333333334,4.5,4.5,3.378640776699029,4.5,4.5,3.0543478260869565,4.0,4.5,4.0,4.0,3.65234375,5.0,3.5,3.8620689655172415,2.9160583941605838,5.0,3.7705479452054793,4.5,4.0,4.100806451612903,4.5,4.031645569620253,4.0,4.0,3.5,4.0,5.0,3.6045454545454545,3.855769230769231,3.0346534653465347,3.995833333333333,3.293269230769231,3.6359223300970873,3.8363636363636364,3.8353658536585367,5.0,4.5,3.8620689655172415,3.5555555555555554,3.981651376146789,4.0,1.0,3.7663934426229506,4.1603053435114505,4.116022099447513,4.5,3.7456896551724137,4.5,5.0,3.5346534653465347,4.5,3.5194174757281553,3.9921052631578946,4.0,3.5,4.5,4.0,5.0,5.0,3.5,4.5,4.5,4.0,4.5,3.4393939393939394,3.5980392156862746,3.913978494623656,3.7616822429906542,4.0,2.9956896551724137,4.5,5.0,3.5,4.046428571428572,4.0,3.458715596330275,3.5,3.4318181818181817,4.0,3.0,3.5,4.061855670103093,3.941860465116279,4.106060606060606,4.118918918918919,4.0212765957446805,4.018796992481203,3.1847133757961785,3.3541666666666665,5.0,4.5,4.0,4.0,3.0,4.5,5.0,4.0,3.233695652173913,3.0401785714285716,3.553763440860215,4.0,4.0,4.5,5.0,3.4257425742574257,4.0,3.5,4.232394366197183,4.0,4.2075,4.5,4.5,5.0,3.6404958677685952,4.5,5.0,3.9753694581280787,3.777173913043478,4.5,4.0,4.5,4.0,4.0,4.5,3.4716981132075473,4.155913978494624,3.5,4.0,3.3935185185185186,3.107142857142857,3.157608695652174,4.0,4.2156398104265405,4.137755102040816,3.375,4.0,4.5,4.5,3.676190476190476,3.0,4.5,4.5,4.03921568627451,3.497191011235955,4.5,4.0,3.321138211382114,4.004761904761905,4.5,3.885,4.0576923076923075,2.9130434782608696,3.4693877551020407,4.0,4.0,5.0,3.699248120300752
286,3.8944954128440368,3.040372670807453,3.7923497267759565,3.969178082191781,3.9642857142857144,5.0,4.056372549019608,5.0,1.5,4.219626168224299,4.0,4.0,3.6979166666666665,3.535,3.1983471074380163,3.6030927835051547,3.65234375,4.038011695906433,3.4285714285714284,3.8620689655172415,2.9160583941605838,5.0,3.7705479452054793,4.5,3.0,4.100806451612903,3.8169642857142856,5.0,3.7787610619469025,3.516304347826087,4.24,4.0,3.5,3.6045454545454545,3.855769230769231,3.0346534653465347,3.995833333333333,3.5,3.6359223300970873,3.8363636363636364,3.8353658536585367,4.238255033557047,4.252336448598131,4.5,4.0,3.981651376146789,4.268041237113402,3.0601503759398496,4.0,5.0,4.116022099447513,3.8394495412844036,2.5,5.0,5.0,4.0,4.5,3.5194174757281553,3.9921052631578946,4.098039215686274,3.4347826086956523,3.775,3.5,4.2890625,4.25968992248062,3.496212121212121,4.078014184397163,4.25,5.0,3.944055944055944,3.4393939393939394,3.5980392156862746,3.913978494623656,3.7616822429906542,4.5,2.9956896551724137,4.066433566433567,4.0,3.4455445544554455,4.046428571428572,3.638888888888889,3.458715596330275,3.824468085106383,3.4318181818181817,3.75,5.0,5.0,4.061855670103093,5.0,4.5,5.0,4.5,4.018796992481203,3.1847133757961785,1.5,4.5,4.5,3.0,2.0,3.537037037037037,3.871212121212121,4.161764705882353,3.5,3.233695652173913,4.0,3.553763440860215,3.8085106382978724,4.0,4.090425531914893,4.0,3.4257425742574257,4.0,3.5,4.232394366197183,5.0,4.2075,3.5,3.921875,4.202290076335878,3.6404958677685952,4.5,4.0,5.0,3.777173913043478,4.429022082018927,4.5,3.5,3.5760869565217392,4.0,5.0,4.0,5.0,4.0,3.5,3.3935185185185186,3.107142857142857,3.157608695652174,4.231075697211155,4.2156398104265405,4.137755102040816,3.375,4.105769230769231,3.970982142857143,3.8969465648854964,3.0,1.0,3.9209302325581397,3.8608247422680413,3.5,3.497191011235955,4.0,3.983050847457627,3.321138211382114,4.004761904761905,4.237745098039215,3.885,4.0576923076923075,2.9130434782608696,3.4693877551020407,3.5721649484536084,3.8739495798319328,3.880434782608696,3.699248120300752
288,5.0,3.0,4.0,3.0,3.0,4.183333333333334,4.056372549019608,4.5,3.378640776699029,4.5,3.0,3.0543478260869565,3.5,3.535,3.1983471074380163,4.0,4.0,5.0,3.0,4.5,2.0,3.0,4.0,4.0,5.0,4.0,3.5,5.0,3.0,3.0,4.0,3.5,3.5,3.0,3.855769230769231,3.0346534653465347,4.0,3.293269230769231,3.0,3.8363636363636364,5.0,4.5,4.252336448598131,3.0,3.5555555555555554,3.981651376146789,3.5,3.0,5.0,4.5,4.0,3.5,4.0,3.5,3.5,3.5346534653465347,5.0,3.5194174757281553,3.0,3.0,3.0,3.0,2.0,4.2890625,4.25968992248062,3.0,3.5,4.0,3.0,4.5,3.4393939393939394,3.0,3.5,3.5,3.946078431372549,3.0,4.066433566433567,4.0,1.0,5.0,3.5,4.0,4.0,2.0,2.0,4.0,4.0,4.5,3.0,5.0,4.0,3.5,4.018796992481203,2.0,3.3541666666666665,3.0,4.5,4.0,4.0,1.0,4.5,5.0,3.0,3.233695652173913,3.0401785714285716,4.0,5.0,3.5,3.5,5.0,3.4257425742574257,4.0,3.0,4.0,5.0,5.0,3.0,3.921875,4.202290076335878,3.0,3.5,5.0,3.5,4.0,5.0,3.0,4.0,3.5,5.0,3.0,3.0,3.0,3.0,4.0,3.5,4.0,3.5,5.0,4.5,4.5,3.375,3.5,4.0,3.0,4.5,3.0,4.5,4.0,4.03921568627451,3.0,4.0,5.0,2.0,4.5,4.237745098039215,3.885,4.5,2.9130434782608696,3.0,3.0,4.0,3.5,3.5
292,3.8944954128440368,2.0,4.0,3.0,3.9642857142857144,4.183333333333334,4.056372549019608,4.217054263565892,3.378640776699029,4.219626168224299,3.845771144278607,3.0,3.6979166666666665,3.535,3.0,4.0,3.5,4.0,3.5,3.8620689655172415,3.0,4.0,4.5,3.9545454545454546,3.9245283018867925,3.5,4.5,2.5,3.0,3.0,4.24,4.0,2.0,4.0,3.855769230769231,3.0,3.995833333333333,3.293269230769231,4.0,3.8363636363636364,3.0,4.0,4.252336448598131,4.0,3.5,3.981651376146789,4.268041237113402,2.0,4.5,4.1603053435114505,2.0,3.0,3.7456896551724137,2.0,3.5,3.5346534653465347,4.5,3.5194174757281553,4.0,4.098039215686274,3.5,4.0,3.0,4.0,4.0,3.5,4.078014184397163,4.25,4.5,3.944055944055944,3.4393939393939394,3.5,4.0,4.0,3.946078431372549,4.0,3.0,3.5,4.5,4.5,4.0,1.5,4.5,3.4318181818181817,4.0,3.9618320610687023,3.868181818181818,4.061855670103093,4.5,3.5,3.5,3.5,4.018796992481203,2.5,3.3541666666666665,4.0,4.122641509433962,4.0,4.0,3.537037037037037,4.0,4.0,4.0,3.233695652173913,3.0401785714285716,3.553763440860215,3.8085106382978724,3.0,4.090425531914893,2.5,3.4257425742574257,4.0,3.5,4.232394366197183,3.0,4.0,3.0,3.921875,4.202290076335878,4.0,4.0,4.225,3.9753694581280787,3.777173913043478,5.0,4.08256880733945,4.0,3.0,3.0,4.0,3.4716981132075473,4.155913978494624,3.5,4.0,3.3935185185185186,4.0,3.0,4.0,4.0,4.0,3.375,2.0,4.0,4.0,3.676190476190476,4.0,4.0,4.0,4.03921568627451,4.0,3.812,2.0,3.321138211382114,4.0,4.237745098039215,3.885,3.5,2.9130434782608696,3.4693877551020407,4.0,4.5,3.880434782608696,3.0
294,3.8944954128440368,3.040372670807453,3.0,3.969178082191781,3.9642857142857144,4.183333333333334,3.0,4.217054263565892,3.378640776699029,4.219626168224299,3.845771144278607,2.0,3.0,1.0,1.0,3.6030927835051547,3.65234375,3.0,3.0,3.8620689655172415,3.0,4.0,3.7705479452054793,3.9545454545454546,5.0,4.100806451612903,3.8169642857142856,4.031645569620253,3.0,3.0,4.24,3.7,3.9217391304347826,2.0,3.855769230769231,1.0,3.995833333333333,2.0,3.6359223300970873,3.8363636363636364,3.0,4.238255033557047,4.252336448598131,3.8620689655172415,3.5555555555555554,3.981651376146789,4.268041237113402,3.0601503759398496,3.7663934426229506,4.1603053435114505,4.0,4.0,3.7456896551724137,4.272935779816514,3.9609929078014185,3.5346534653465347,5.0,2.0,3.9921052631578946,4.098039215686274,2.0,3.775,3.9382352941176473,5.0,4.0,3.0,4.078014184397163,4.25,4.148648648648648,3.944055944055944,3.4393939393939394,3.5980392156862746,3.913978494623656,3.7616822429906542,3.0,2.0,4.066433566433567,3.836,3.4455445544554455,3.0,3.0,3.458715596330275,3.824468085106383,3.0,3.75,3.9618320610687023,3.868181818181818,3.0,3.941860465116279,4.106060606060606,4.118918918918919,4.0212765957446805,3.0,4.0,3.3541666666666665,4.192446043165468,4.122641509433962,4.0,3.6375,3.537037037037037,3.871212121212121,4.161764705882353,3.0,3.233695652173913,3.0401785714285716,4.0,3.8085106382978724,3.8445378151260505,4.0,4.203007518796992,3.4257425742574257,3.778523489932886,1.0,4.0,4.0,4.0,3.8072916666666665,3.921875,3.0,4.0,4.1462765957446805,4.225,2.0,4.0,4.429022082018927,4.08256880733945,3.8676470588235294,3.5760869565217392,4.161290322580645,3.893854748603352,3.0,4.155913978494624,3.5292397660818713,3.540983606557377,4.0,4.0,3.157608695652174,5.0,4.0,4.0,3.0,4.105769230769231,3.970982142857143,3.8969465648854964,1.0,3.414285714285714,3.9209302325581397,3.8608247422680413,4.03921568627451,3.497191011235955,3.812,3.983050847457627,3.321138211382114,4.004761904761905,3.0,3.885,4.0576923076923075,2.9130434782608696,3.4693877551020407,3.0,3.8739495798319328,2.0,3.699248120300752
298,4.0,3.0,3.7923497267759565,4.0,4.0,3.0,4.0,4.217054263565892,3.0,4.0,3.845771144278607,3.0543478260869565,3.6979166666666665,2.5,2.5,3.0,3.65234375,3.5,3.5,3.0,2.0,3.0,3.7705479452054793,3.9545454545454546,5.0,4.5,3.8169642857142856,3.0,3.5,3.516304347826087,4.24,2.5,3.0,3.6045454545454545,4.0,3.0346534653465347,3.5,3.293269230769231,3.6359223300970873,3.0,3.8353658536585367,3.5,3.0,3.0,3.0,3.5,3.0,2.5,3.7663934426229506,2.5,3.0,3.0,4.0,5.0,2.5,3.5346534653465347,3.0,3.5194174757281553,3.9921052631578946,4.0,3.4347826086956523,3.0,3.5,5.0,3.5,3.496212121212121,4.078014184397163,4.0,4.148648648648648,3.5,3.5,3.0,3.0,3.0,3.946078431372549,2.9956896551724137,3.5,2.0,2.5,4.0,3.5,3.458715596330275,3.5,0.5,4.0,4.0,4.0,4.061855670103093,3.941860465116279,4.0,4.0,4.0,3.5,2.5,3.0,4.0,3.0,3.0,3.0,3.537037037037037,3.0,2.5,3.388888888888889,3.233695652173913,3.0401785714285716,3.553763440860215,3.5,2.5,3.0,4.0,3.4257425742574257,2.5,3.4851851851851854,3.0,4.5,4.5,3.8072916666666665,2.5,4.0,3.6404958677685952,4.1462765957446805,4.225,4.0,3.777173913043478,3.5,4.08256880733945,2.0,3.5760869565217392,4.161290322580645,3.893854748603352,2.0,3.0,3.5292397660818713,2.5,3.3935185185185186,3.0,3.0,4.0,4.0,4.5,3.375,3.0,4.0,4.0,2.5,3.414285714285714,2.0,3.8608247422680413,3.5,3.497191011235955,3.812,4.0,3.321138211382114,3.0,3.5,3.5,4.0576923076923075,2.5,3.4693877551020407,3.5721649484536084,3.8739495798319328,3.880434782608696,2.5
301,3.8944954128440368,3.040372670807453,3.7923497267759565,3.969178082191781,3.9642857142857144,4.0,4.0,4.5,1.5,4.219626168224299,3.845771144278607,3.0543478260869565,4.5,3.535,3.1983471074380163,3.6030927835051547,3.65234375,2.5,3.4285714285714284,3.8620689655172415,2.9160583941605838,4.5,3.7705479452054793,3.9545454545454546,3.9245283018867925,4.100806451612903,4.0,1.5,3.7787610619469025,3.516304347826087,4.24,2.5,4.0,4.0,3.855769230769231,3.0346534653465347,3.995833333333333,3.293269230769231,3.6359223300970873,4.0,3.8353658536585367,4.238255033557047,4.5,3.8620689655172415,2.0,3.981651376146789,4.268041237113402,4.0,4.0,4.5,3.0,3.8394495412844036,3.7456896551724137,4.272935779816514,4.5,4.0,4.0,2.5,4.0,4.098039215686274,3.5,3.5,4.5,4.2890625,4.25968992248062,4.0,4.078014184397163,4.25,4.148648648648648,3.944055944055944,3.4393939393939394,4.5,3.5,4.0,3.946078431372549,2.9956896551724137,4.066433566433567,4.0,2.5,4.046428571428572,3.638888888888889,3.458715596330275,3.824468085106383,3.4318181818181817,3.0,4.5,3.868181818181818,4.061855670103093,3.5,4.106060606060606,4.118918918918919,4.0212765957446805,4.018796992481203,3.1847133757961785,3.3541666666666665,4.192446043165468,4.0,3.487878787878788,3.6375,2.5,3.871212121212121,4.161764705882353,3.5,3.233695652173913,4.0,3.553763440860215,3.8085106382978724,4.0,4.090425531914893,4.5,2.5,4.0,4.0,4.232394366197183,4.5,4.2075,4.5,3.921875,4.202290076335878,0.5,4.1462765957446805,4.5,4.5,1.5,4.429022082018927,4.08256880733945,4.0,4.0,4.161290322580645,3.893854748603352,3.5,4.5,2.5,3.540983606557377,3.3935185185185186,3.107142857142857,3.157608695652174,4.231075697211155,4.2156398104265405,4.137755102040816,3.375,4.105769230769231,0.5,0.5,3.676190476190476,1.5,3.9209302325581397,3.8608247422680413,4.03921568627451,3.497191011235955,3.812,3.983050847457627,1.0,4.004761904761905,4.5,2.5,4.0576923076923075,2.9130434782608696,3.4693877551020407,3.5721649484536084,3.8739495798319328,3.880434782608696,3.699248120300752
304,4.0,3.040372670807453,4.0,4.0,4.0,4.183333333333334,2.0,4.217054263565892,3.378640776699029,4.219626168224299,5.0,3.0543478260869565,3.6979166666666665,2.0,3.1983471074380163,3.6030927835051547,3.65234375,5.0,3.4285714285714284,3.8620689655172415,3.0,4.0,5.0,3.0,3.9245283018867925,4.0,3.8169642857142856,5.0,3.7787610619469025,3.516304347826087,4.24,3.7,3.9217391304347826,4.0,3.855769230769231,3.0346534653465347,3.995833333333333,3.293269230769231,3.6359223300970873,3.8363636363636364,5.0,4.238255033557047,4.252336448598131,4.0,4.0,3.981651376146789,4.268041237113402,3.0601503759398496,5.0,4.1603053435114505,4.116022099447513,3.8394495412844036,4.0,4.272935779816514,3.9609929078014185,3.5346534653465347,5.0,5.0,5.0,4.098039215686274,3.4347826086956523,3.775,3.9382352941176473,4.2890625,4.25968992248062,4.0,4.0,4.25,4.148648648648648,5.0,3.4393939393939394,3.5980392156862746,3.913978494623656,3.7616822429906542,3.946078431372549,4.0,4.066433566433567,3.836,4.0,5.0,3.638888888888889,3.458715596330275,3.824468085106383,4.0,4.0,3.9618320610687023,3.868181818181818,4.061855670103093,2.0,4.106060606060606,4.118918918918919,4.0212765957446805,4.0,3.1847133757961785,3.3541666666666665,4.0,4.122641509433962,5.0,3.6375,4.0,3.871212121212121,4.0,1.0,1.0,4.0,3.553763440860215,3.8085106382978724,3.8445378151260505,3.0,4.203007518796992,3.4257425742574257,3.778523489932886,4.0,5.0,5.0,5.0,3.8072916666666665,3.921875,4.202290076335878,4.0,5.0,5.0,3.9753694581280787,4.0,4.0,4.08256880733945,3.8676470588235294,3.5760869565217392,4.0,2.0,4.0,4.155913978494624,3.0,3.540983606557377,4.0,5.0,3.157608695652174,5.0,5.0,5.0,3.375,4.105769230769231,5.0,5.0,3.676190476190476,5.0,5.0,5.0,4.03921568627451,4.0,4.0,4.0,3.321138211382114,4.004761904761905,4.237745098039215,3.885,4.0576923076923075,4.0,3.4693877551020407,3.5721649484536084,4.0,3.880434782608696,3.699248120300752
305,4.0,3.040372670807453,3.7923497267759565,4.0,3.5,5.0,5.0,5.0,4.0,4.219626168224299,3.845771144278607,3.0543478260869565,3.6979166666666665,3.535,3.1983471074380163,4.5,3.0,5.0,2.5,5.0,2.9160583941605838,5.0,3.7705479452054793,3.9545454545454546,4.5,4.0,3.5,4.031645569620253,5.0,3.516304347826087,4.24,4.5,5.0,3.6045454545454545,4.0,3.0346534653465347,5.0,3.293269230769231,3.6359223300970873,4.0,4.5,5.0,4.5,4.0,3.5555555555555554,5.0,4.0,1.0,3.7663934426229506,4.1603053435114505,3.5,5.0,3.7456896551724137,4.5,5.0,3.5346534653465347,4.5,5.0,4.0,5.0,3.4347826086956523,4.0,5.0,5.0,5.0,3.496212121212121,4.0,5.0,5.0,3.944055944055944,3.4393939393939394,3.0,3.0,3.0,3.5,2.9956896551724137,5.0,3.0,4.5,4.046428571428572,1.0,3.458715596330275,4.5,3.5,2.0,5.0,5.0,4.0,3.941860465116279,5.0,5.0,5.0,3.5,3.1847133757961785,3.0,5.0,3.5,3.487878787878788,3.5,4.0,3.871212121212121,2.5,3.0,3.5,4.0,3.5,3.8085106382978724,4.0,4.090425531914893,5.0,3.4257425742574257,3.778523489932886,3.4851851851851854,4.5,5.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.777173913043478,5.0,5.0,3.8676470588235294,3.5760869565217392,5.0,4.0,3.4716981132075473,5.0,4.0,3.540983606557377,3.3935185185185186,2.0,3.0,5.0,5.0,5.0,3.0,4.105769230769231,5.0,3.5,3.676190476190476,3.5,3.9209302325581397,3.8608247422680413,5.0,3.0,4.0,5.0,3.321138211382114,5.0,5.0,2.5,5.0,2.9130434782608696,3.4693877551020407,4.5,5.0,5.0,3.699248120300752
307,3.5,4.0,4.0,2.0,3.9642857142857144,4.183333333333334,4.0,5.0,2.5,4.219626168224299,2.0,2.5,3.0,3.5,3.5,3.6030927835051547,3.65234375,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.5,3.5,3.5,4.5,3.516304347826087,4.24,3.7,3.5,3.6045454545454545,4.0,1.0,3.5,2.0,3.6359223300970873,3.8363636363636364,3.0,4.5,4.5,3.0,2.5,5.0,4.268041237113402,2.5,3.0,5.0,3.0,3.0,3.7456896551724137,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.5,4.5,4.5,2.5,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.946078431372549,2.0,4.066433566433567,3.0,2.0,3.5,3.0,3.5,5.0,2.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,4.018796992481203,1.5,3.3541666666666665,3.5,4.0,2.0,3.0,2.0,3.0,3.5,2.0,4.0,2.5,3.0,3.8085106382978724,3.8445378151260505,3.0,3.5,2.0,3.0,3.0,3.5,4.5,4.0,3.0,4.0,4.0,3.0,4.1462765957446805,4.5,4.0,3.777173913043478,4.5,3.5,2.5,3.0,4.5,2.5,2.0,3.5,1.0,4.0,3.3935185185185186,4.0,3.157608695652174,3.5,3.0,3.0,3.375,3.5,2.5,2.5,3.0,2.0,4.0,3.0,3.0,3.497191011235955,4.0,3.5,1.0,5.0,4.5,4.0,5.0,2.5,1.5,3.0,4.0,5.0,3.5
308,3.8944954128440368,3.040372670807453,3.7923497267759565,3.969178082191781,1.0,4.183333333333334,4.056372549019608,4.217054263565892,3.378640776699029,4.219626168224299,3.845771144278607,3.0543478260869565,3.6979166666666665,3.535,3.1983471074380163,4.0,3.65234375,4.038011695906433,3.4285714285714284,3.8620689655172415,2.9160583941605838,4.0,3.7705479452054793,3.9545454545454546,3.9245283018867925,4.100806451612903,3.8169642857142856,1.0,3.7787610619469025,3.516304347826087,3.0,3.7,3.9217391304347826,3.6045454545454545,1.0,1.0,3.995833333333333,3.0,1.0,3.8363636363636364,3.8353658536585367,4.0,4.252336448598131,1.0,3.5555555555555554,3.981651376146789,4.268041237113402,3.0601503759398496,3.7663934426229506,4.1603053435114505,4.116022099447513,3.8394495412844036,3.7456896551724137,0.5,4.0,1.0,2.5,0.5,3.0,4.098039215686274,3.4347826086956523,3.775,1.0,1.5,1.0,3.496212121212121,4.078014184397163,4.25,4.148648648648648,3.944055944055944,3.4393939393939394,5.0,5.0,3.7616822429906542,1.0,2.9956896551724137,1.0,4.0,3.4455445544554455,0.5,3.638888888888889,0.5,3.824468085106383,3.0,3.75,3.9618320610687023,3.868181818181818,4.061855670103093,3.0,3.5,3.5,4.0,1.0,3.1847133757961785,3.3541666666666665,3.0,1.0,3.487878787878788,3.6375,3.537037037037037,4.0,4.0,3.388888888888889,1.0,1.0,3.0,3.8085106382978724,1.0,4.090425531914893,4.203007518796992,1.0,3.5,3.4851851851851854,4.5,4.197068403908795,1.0,3.8072916666666665,3.921875,1.0,3.6404958677685952,0.5,1.0,3.9753694581280787,3.777173913043478,1.0,4.08256880733945,3.8676470588235294,3.5760869565217392,4.161290322580645,0.5,3.4716981132075473,4.155913978494624,3.5292397660818713,3.540983606557377,3.3935185185185186,3.107142857142857,3.157608695652174,2.5,2.5,4.137755102040816,3.375,4.105769230769231,1.0,3.8969465648854964,3.676190476190476,3.414285714285714,3.9209302325581397,3.8608247422680413,4.03921568627451,3.497191011235955,3.812,3.983050847457627,3.321138211382114,3.5,2.5,3.885,4.0,2.9130434782608696,1.0,3.5721649484536084,3.8739495798319328,3.880434782608696,3.699248120300752
313,3.0,3.040372670807453,3.7923497267759565,4.0,5.0,4.183333333333334,4.0,4.217054263565892,3.378640776699029,4.0,3.845771144278607,3.0543478260869565,3.6979166666666665,3.535,3.1983471074380163,3.6030927835051547,3.65234375,2.0,5.0,3.8620689655172415,2.9160583941605838,4.0,3.7705479452054793,4.0,4.0,5.0,3.8169642857142856,4.031645569620253,2.0,3.516304347826087,3.0,3.7,3.9217391304347826,3.6045454545454545,5.0,3.0346534653465347,3.995833333333333,4.0,3.6359223300970873,1.0,3.8353658536585367,4.238255033557047,4.252336448598131,4.0,3.0,3.981651376146789,5.0,3.0601503759398496,2.0,4.1603053435114505,4.0,3.0,3.7456896551724137,5.0,3.9609929078014185,3.5346534653465347,4.164133738601824,3.5194174757281553,2.0,5.0,3.4347826086956523,2.0,5.0,5.0,4.0,4.0,4.078014184397163,5.0,4.148648648648648,4.0,3.4393939393939394,3.5980392156862746,3.913978494623656,3.7616822429906542,3.0,2.9956896551724137,4.066433566433567,3.836,3.0,4.0,2.0,4.0,3.824468085106383,3.4318181818181817,3.0,3.9618320610687023,3.868181818181818,4.061855670103093,3.941860465116279,5.0,4.118918918918919,4.0212765957446805,4.0,2.0,3.3541666666666665,5.0,4.0,4.0,3.6375,1.0,3.871212121212121,2.0,3.388888888888889,3.233695652173913,3.0401785714285716,3.553763440860215,3.8085106382978724,3.8445378151260505,4.090425531914893,4.203007518796992,3.4257425742574257,3.778523489932886,3.4851851851851854,3.0,5.0,5.0,3.8072916666666665,3.921875,5.0,2.0,5.0,4.225,5.0,3.777173913043478,3.0,5.0,3.8676470588235294,3.5760869565217392,5.0,4.0,3.4716981132075473,4.155913978494624,2.0,4.0,3.3935185185185186,2.0,4.0,3.0,4.0,3.0,4.0,4.105769230769231,5.0,5.0,5.0,3.414285714285714,3.9209302325581397,3.0,4.03921568627451,5.0,3.812,4.0,3.321138211382114,4.004761904761905,5.0,3.885,4.0576923076923075,2.9130434782608696,3.4693877551020407,3.5721649484536084,3.0,3.0,3.0
